user_id,age,occupation,monthly_income,is_variable_income,date,amount,type,category,merchant,payment_mode,recurring,day_type,persona_label,year_month,running_balance,day_of_week,day_type_num,category_enc,merchant_enc,final_anomaly
user_001_v1,24,Software Engineer,85000,False,2025-10-05,-16925,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_low,2025-10,66327,6,0.0,8,22,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-05,-16925,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_low,2025-10,66327,6,0.0,8,22,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_low,2025-10,63507,0,0.0,10,1,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_low,2025-10,63507,0,0.0,10,1,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_low,2025-10,63507,0,0.0,10,1,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_low,2025-10,63507,0,0.0,10,1,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_low,2025-10,63507,0,0.0,10,1,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_low,2025-10,63507,0,0.0,10,1,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_low,2025-10,63507,0,0.0,10,1,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_low,2025-10,63507,0,0.0,10,1,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_low,2025-10,63507,0,0.0,10,1,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_low,2025-10,63507,0,0.0,10,1,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_low,2025-10,59558,1,1.0,2,32,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_low,2025-10,59558,1,1.0,2,32,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_low,2025-10,59558,1,1.0,2,32,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_low,2025-10,59558,1,1.0,2,32,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_low,2025-10,59558,1,1.0,2,32,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_low,2025-10,59558,1,1.0,2,32,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_low,2025-10,59558,1,1.0,2,32,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_low,2025-10,59558,1,1.0,2,32,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_low,2025-10,59558,1,1.0,2,32,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_low,2025-10,59558,1,1.0,2,32,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_low,2025-10,54819,2,1.0,3,36,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_low,2025-10,54819,2,1.0,3,36,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_low,2025-10,54819,2,1.0,3,36,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_low,2025-10,54819,2,1.0,3,36,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_low,2025-10,54819,2,1.0,3,36,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_low,2025-10,54819,2,1.0,3,36,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_low,2025-10,54819,2,1.0,3,36,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_low,2025-10,54819,2,1.0,3,36,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_low,2025-10,54819,2,1.0,3,36,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_low,2025-10,54819,2,1.0,3,36,1.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_low,2025-10,54595,4,0.0,12,30,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_low,2025-10,54595,4,0.0,12,30,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_low,2025-10,54595,4,0.0,12,30,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_low,2025-10,54595,4,0.0,12,30,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_low,2025-10,54595,4,0.0,12,30,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_low,2025-10,54595,4,0.0,12,30,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_low,2025-10,54595,4,0.0,12,30,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_low,2025-10,54595,4,0.0,12,30,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_low,2025-10,54595,4,0.0,12,30,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_low,2025-10,54595,4,0.0,12,30,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_low,2025-10,54258,4,0.0,12,38,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_low,2025-10,54258,4,0.0,12,38,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_low,2025-10,54258,4,0.0,12,38,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_low,2025-10,54258,4,0.0,12,38,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_low,2025-10,54258,4,0.0,12,38,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_low,2025-10,54258,4,0.0,12,38,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_low,2025-10,54258,4,0.0,12,38,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_low,2025-10,54258,4,0.0,12,38,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_low,2025-10,54258,4,0.0,12,38,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_low,2025-10,54258,4,0.0,12,38,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_low,2025-10,53299,6,0.0,3,49,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_low,2025-10,53299,6,0.0,3,49,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_low,2025-10,53299,6,0.0,3,49,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_low,2025-10,53299,6,0.0,3,49,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_low,2025-10,53299,6,0.0,3,49,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_low,2025-10,53299,6,0.0,3,49,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_low,2025-10,53299,6,0.0,3,49,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_low,2025-10,53299,6,0.0,3,49,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_low,2025-10,53299,6,0.0,3,49,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_low,2025-10,53299,6,0.0,3,49,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_low,2025-10,45965,1,1.0,10,29,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_low,2025-10,45965,1,1.0,10,29,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_low,2025-10,45965,1,1.0,10,29,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_low,2025-10,45965,1,1.0,10,29,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_low,2025-10,45965,1,1.0,10,29,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_low,2025-10,45965,1,1.0,10,29,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_low,2025-10,45965,1,1.0,10,29,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_low,2025-10,45965,1,1.0,10,29,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_low,2025-10,45965,1,1.0,10,29,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_low,2025-10,45965,1,1.0,10,29,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_low,2025-10,45762,2,0.0,13,47,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_low,2025-10,45762,2,0.0,13,47,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_low,2025-10,45762,2,0.0,13,47,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_low,2025-10,45762,2,0.0,13,47,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_low,2025-10,45762,2,0.0,13,47,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_low,2025-10,45762,2,0.0,13,47,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_low,2025-10,45762,2,0.0,13,47,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_low,2025-10,45762,2,0.0,13,47,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_low,2025-10,45762,2,0.0,13,47,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_low,2025-10,45762,2,0.0,13,47,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_low,2025-10,40121,3,0.0,6,28,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_low,2025-10,40121,3,0.0,6,28,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_low,2025-10,40121,3,0.0,6,28,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_low,2025-10,40121,3,0.0,6,28,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_low,2025-10,40121,3,0.0,6,28,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_low,2025-10,40121,3,0.0,6,28,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_low,2025-10,40121,3,0.0,6,28,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_low,2025-10,40121,3,0.0,6,28,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_low,2025-10,40121,3,0.0,6,28,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_low,2025-10,40121,3,0.0,6,28,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_low,2025-10,38429,5,0.0,5,34,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_low,2025-10,38429,5,0.0,5,34,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_low,2025-10,38429,5,0.0,5,34,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_low,2025-10,38429,5,0.0,5,34,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_low,2025-10,38429,5,0.0,5,34,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_low,2025-10,38429,5,0.0,5,34,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_low,2025-10,38429,5,0.0,5,34,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_low,2025-10,38429,5,0.0,5,34,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_low,2025-10,38429,5,0.0,5,34,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_low,2025-10,38429,5,0.0,5,34,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_low,2025-10,28839,0,0.0,14,24,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_low,2025-10,28839,0,0.0,14,24,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_low,2025-10,28839,0,0.0,14,24,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_low,2025-10,28839,0,0.0,14,24,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_low,2025-10,28839,0,0.0,14,24,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_low,2025-10,28839,0,0.0,14,24,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_low,2025-10,28839,0,0.0,14,24,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_low,2025-10,28839,0,0.0,14,24,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_low,2025-10,28839,0,0.0,14,24,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_low,2025-10,28839,0,0.0,14,24,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_low,2025-10,28332,2,1.0,3,5,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_low,2025-10,28332,2,1.0,3,5,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_low,2025-10,28332,2,1.0,3,5,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_low,2025-10,28332,2,1.0,3,5,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_low,2025-10,28332,2,1.0,3,5,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_low,2025-10,28332,2,1.0,3,5,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_low,2025-10,28332,2,1.0,3,5,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_low,2025-10,28332,2,1.0,3,5,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_low,2025-10,28332,2,1.0,3,5,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_low,2025-10,28332,2,1.0,3,5,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_low,2025-10,25850,5,0.0,15,13,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_low,2025-10,25850,5,0.0,15,13,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_low,2025-10,25850,5,0.0,15,13,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_low,2025-10,25850,5,0.0,15,13,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_low,2025-10,25850,5,0.0,15,13,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_low,2025-10,25850,5,0.0,15,13,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_low,2025-10,25850,5,0.0,15,13,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_low,2025-10,25850,5,0.0,15,13,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_low,2025-10,25850,5,0.0,15,13,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_low,2025-10,25850,5,0.0,15,13,0.0
user_001_v1,24,Software Engineer,85000,False,2025-10-28,-3610,expense,Shopping,Flipkart,Credit Card,False,weekend,salaried_low,2025-10,22240,1,1.0,10,16,0.0
